sppnmsvar,Species,Year,Month,Lat,Lon,Temp_C
P_atlanticum,"Pyrosoma atlanticum",1992,5,36.77,-121.875,17.94226
P_atlanticum,"Pyrosoma atlanticum",1992,5,36.775,-121.88,17.94226
P_atlanticum,"Pyrosoma atlanticum",1992,5,36.835,-121.9767,17.94226
P_atlanticum,"Pyrosoma atlanticum",1992,5,36.8417,-121.8233,17.94226
P_atlanticum,"Pyrosoma atlanticum",1992,5,36.9667,-122.59,17.94226
P_atlanticum,"Pyrosoma atlanticum",1992,5,36.9767,-122.355,17.94226
P_atlanticum,"Pyrosoma atlanticum",1992,5,36.9817,-122.29,17.94226
P_atlanticum,"Pyrosoma atlanticum",1992,5,36.9833,-122.425,17.94226
P_atlanticum,"Pyrosoma atlanticum",1992,5,36.9833,-122.38,17.94226
P_atlanticum,"Pyrosoma atlanticum",1992,5,36.9833,-122.29,17.94226
P_atlanticum,"Pyrosoma atlanticum",1992,5,36.985,-122.5983,17.94226
P_atlanticum,"Pyrosoma atlanticum",1992,5,37.0017,-122.45,17.88774
P_atlanticum,"Pyrosoma atlanticum",1992,5,37.2733,-122.9833,17.87742
P_atlanticum,"Pyrosoma atlanticum",1992,5,37.2733,-122.5667,17.87742
P_atlanticum,"Pyrosoma atlanticum",1992,5,37.275,-122.8183,17.87742
P_atlanticum,"Pyrosoma atlanticum",1992,5,37.275,-122.6517,17.87742
P_atlanticum,"Pyrosoma atlanticum",1992,5,37.275,-122.5667,17.87742
P_atlanticum,"Pyrosoma atlanticum",1992,5,37.2767,-122.9883,17.87742
P_atlanticum,"Pyrosoma atlanticum",1992,5,37.2783,-122.6467,17.87742
P_atlanticum,"Pyrosoma atlanticum",1992,5,37.2817,-122.85,17.87742
P_atlanticum,"Pyrosoma atlanticum",1992,5,37.6533,-123.0483,17.86258
P_atlanticum,"Pyrosoma atlanticum",1992,5,37.6583,-123.2067,17.86258
P_atlanticum,"Pyrosoma atlanticum",1992,5,37.6633,-123.2167,17.86258
P_atlanticum,"Pyrosoma atlanticum",1992,5,37.6667,-123.0367,17.86258
P_atlanticum,"Pyrosoma atlanticum",1992,5,37.7,-122.9083,17.86258
P_atlanticum,"Pyrosoma atlanticum",1992,5,37.7417,-123.14,17.86258
P_atlanticum,"Pyrosoma atlanticum",1992,5,37.745,-123.14,17.86258
P_atlanticum,"Pyrosoma atlanticum",1992,5,37.8833,-123.5,17.80064
P_atlanticum,"Pyrosoma atlanticum",1992,5,37.8833,-123.3183,17.80064
P_atlanticum,"Pyrosoma atlanticum",1992,5,37.8833,-123.315,17.80064
P_atlanticum,"Pyrosoma atlanticum",1992,5,38.1617,-123.1617,17.69226
P_atlanticum,"Pyrosoma atlanticum",1992,5,38.1633,-123.3667,17.69226
P_atlanticum,"Pyrosoma atlanticum",1992,6,36.5783,-122.0317,19.26667
P_atlanticum,"Pyrosoma atlanticum",1992,6,36.5917,-122.1967,19.26667
P_atlanticum,"Pyrosoma atlanticum",1992,6,36.6517,-122.0517,19.26667
P_atlanticum,"Pyrosoma atlanticum",1992,6,36.6533,-121.9467,19.26667
P_atlanticum,"Pyrosoma atlanticum",1992,6,36.7,-122.105,19.26667
P_atlanticum,"Pyrosoma atlanticum",1992,6,36.7083,-121.9067,19.26667
P_atlanticum,"Pyrosoma atlanticum",1992,6,36.7417,-121.9783,19.26667
P_atlanticum,"Pyrosoma atlanticum",1992,6,36.7667,-121.865,19.23867
P_atlanticum,"Pyrosoma atlanticum",1992,6,36.8433,-121.995,19.23867
P_atlanticum,"Pyrosoma atlanticum",1992,6,36.9817,-122.2883,19.23867
P_atlanticum,"Pyrosoma atlanticum",1992,6,36.9833,-122.4233,19.23867
P_atlanticum,"Pyrosoma atlanticum",1992,6,36.9833,-122.3683,19.23867
P_atlanticum,"Pyrosoma atlanticum",1992,6,36.985,-122.59,19.23867
P_atlanticum,"Pyrosoma atlanticum",1992,6,37.2733,-122.8183,19.40933
P_atlanticum,"Pyrosoma atlanticum",1992,6,37.2733,-122.5633,19.40933
P_atlanticum,"Pyrosoma atlanticum",1992,6,37.275,-122.645,19.40933
P_atlanticum,"Pyrosoma atlanticum",1992,6,37.28,-122.98,19.40933
P_atlanticum,"Pyrosoma atlanticum",1992,6,37.66,-123.2067,19.34967
P_atlanticum,"Pyrosoma atlanticum",1992,6,37.6633,-123.05,19.34967
P_atlanticum,"Pyrosoma atlanticum",1992,6,37.74,-123.14,19.34967
P_atlanticum,"Pyrosoma atlanticum",1992,6,37.7917,-122.865,19.16133
P_atlanticum,"Pyrosoma atlanticum",1992,6,37.8833,-123.5017,19.16133
P_atlanticum,"Pyrosoma atlanticum",1992,6,37.885,-123.3167,19.16133
P_atlanticum,"Pyrosoma atlanticum",1992,6,38.1667,-123.3667,18.92067
P_atlanticum,"Pyrosoma atlanticum",1992,6,38.1667,-123.165,18.92067
P_atlanticum,"Pyrosoma atlanticum",1992,6,38.1683,-123.1667,18.92067
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.565,-122.1517,17.30903
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.5833,-122.0317,17.30903
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.585,-122.035,17.30903
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.5867,-122.1817,17.30903
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.6467,-122.0517,17.30903
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.6467,-122.0467,17.30903
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.655,-121.9483,17.30903
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.6567,-121.9467,17.30903
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.6983,-122.1083,17.30903
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.7017,-122.11,17.30903
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.7083,-121.9083,17.30903
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.7083,-121.905,17.30903
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.735,-121.9767,17.30903
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.7383,-121.975,17.30903
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.765,-121.8667,17.34193
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.7683,-121.8683,17.34193
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.8417,-121.9783,17.34193
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.8433,-121.98,17.34193
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.9667,-122.45,17.34193
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.9733,-122.5933,17.34193
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.98,-122.2867,17.34193
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.9817,-122.375,17.34193
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.9833,-122.5917,17.34193
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.985,-122.4267,17.34193
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.985,-122.375,17.34193
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.9867,-122.2917,17.34193
P_atlanticum,"Pyrosoma atlanticum",1993,5,37.2733,-122.6517,17.40645
P_atlanticum,"Pyrosoma atlanticum",1993,5,37.2733,-122.65,17.40645
P_atlanticum,"Pyrosoma atlanticum",1993,5,37.275,-122.9867,17.40645
P_atlanticum,"Pyrosoma atlanticum",1993,5,37.275,-122.815,17.40645
P_atlanticum,"Pyrosoma atlanticum",1993,5,37.275,-122.5683,17.40645
P_atlanticum,"Pyrosoma atlanticum",1993,5,37.275,-122.565,17.40645
P_atlanticum,"Pyrosoma atlanticum",1993,5,37.2767,-122.9833,17.40645
P_atlanticum,"Pyrosoma atlanticum",1993,5,37.2767,-122.8183,17.40645
P_atlanticum,"Pyrosoma atlanticum",1993,5,37.66,-123.2117,17.46968
P_atlanticum,"Pyrosoma atlanticum",1993,5,37.6617,-123.21,17.46968
P_atlanticum,"Pyrosoma atlanticum",1993,5,37.6617,-123.0367,17.46968
P_atlanticum,"Pyrosoma atlanticum",1993,5,37.6717,-123.0467,17.46968
P_atlanticum,"Pyrosoma atlanticum",1993,5,37.6983,-122.9083,17.46968
P_atlanticum,"Pyrosoma atlanticum",1993,5,37.7317,-123.1333,17.46968
P_atlanticum,"Pyrosoma atlanticum",1993,5,37.7383,-123.13,17.46968
P_atlanticum,"Pyrosoma atlanticum",1993,5,37.8833,-123.3183,17.52871
P_atlanticum,"Pyrosoma atlanticum",1993,5,37.885,-123.3167,17.52871
P_atlanticum,"Pyrosoma atlanticum",1993,5,37.8867,-123.5083,17.52871
P_atlanticum,"Pyrosoma atlanticum",1993,5,37.8917,-123.5167,17.52871
P_atlanticum,"Pyrosoma atlanticum",1993,5,38.16,-123.3633,17.5871
P_atlanticum,"Pyrosoma atlanticum",1993,5,38.165,-123.3633,17.5871
P_atlanticum,"Pyrosoma atlanticum",1993,5,38.165,-123.1667,17.5871
P_atlanticum,"Pyrosoma atlanticum",1993,5,38.17,-123.0017,17.5871
P_atlanticum,"Pyrosoma atlanticum",1993,5,38.1717,-123.1667,17.5871
P_atlanticum,"Pyrosoma atlanticum",1993,6,36.5783,-122.035,20.397
P_atlanticum,"Pyrosoma atlanticum",1993,6,36.5833,-122.1733,20.397
P_atlanticum,"Pyrosoma atlanticum",1993,6,36.645,-122.0467,20.397
P_atlanticum,"Pyrosoma atlanticum",1993,6,36.6567,-121.9517,20.397
P_atlanticum,"Pyrosoma atlanticum",1993,6,36.7017,-122.1083,20.397
P_atlanticum,"Pyrosoma atlanticum",1993,6,36.7083,-121.9083,20.397
P_atlanticum,"Pyrosoma atlanticum",1993,6,36.7383,-121.975,20.397
P_atlanticum,"Pyrosoma atlanticum",1993,6,36.77,-121.8717,20.514
P_atlanticum,"Pyrosoma atlanticum",1993,6,36.845,-121.985,20.514
P_atlanticum,"Pyrosoma atlanticum",1993,6,36.98,-122.5883,20.514
P_atlanticum,"Pyrosoma atlanticum",1993,6,36.98,-122.285,20.514
P_atlanticum,"Pyrosoma atlanticum",1993,6,36.9833,-122.4233,20.514
P_atlanticum,"Pyrosoma atlanticum",1993,6,36.9833,-122.3717,20.514
P_atlanticum,"Pyrosoma atlanticum",1993,6,37.27,-122.9833,20.65633
P_atlanticum,"Pyrosoma atlanticum",1993,6,37.2733,-122.565,20.65633
P_atlanticum,"Pyrosoma atlanticum",1993,6,37.275,-122.815,20.65633
P_atlanticum,"Pyrosoma atlanticum",1993,6,37.2767,-122.645,20.65633
P_atlanticum,"Pyrosoma atlanticum",1993,6,37.655,-123.04,20.77467
P_atlanticum,"Pyrosoma atlanticum",1993,6,37.66,-123.215,20.77467
P_atlanticum,"Pyrosoma atlanticum",1993,6,37.7,-122.9167,20.77467
P_atlanticum,"Pyrosoma atlanticum",1993,6,37.7367,-123.14,20.77467
P_atlanticum,"Pyrosoma atlanticum",1993,6,37.7883,-122.8667,20.942
P_atlanticum,"Pyrosoma atlanticum",1993,6,37.79,-122.865,20.942
P_atlanticum,"Pyrosoma atlanticum",1993,6,38.165,-123.1617,21.153
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.58,-122.1733,18.19581
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.5817,-122.0383,18.19581
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.5817,-122.0333,18.19581
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.585,-122.1717,18.19581
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.645,-122.0467,18.19581
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.6467,-122.045,18.19581
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.6583,-121.9517,18.19581
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.66,-121.94,18.19581
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.695,-122.1033,18.19581
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.7,-122.105,18.19581
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.7017,-121.9033,18.19581
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.71,-121.9133,18.19581
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.7367,-121.9767,18.19581
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.7433,-121.9733,18.19581
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.7683,-121.87,18.16742
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.845,-121.9817,18.16742
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.855,-121.9883,18.16742
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.975,-122.5867,18.16742
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.9767,-122.3733,18.16742
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.9767,-122.2883,18.16742
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.9767,-122.2867,18.16742
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.98,-122.4233,18.16742
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.98,-122.3717,18.16742
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.9833,-122.4267,18.16742
P_atlanticum,"Pyrosoma atlanticum",1994,5,37.2633,-122.645,18.18968
P_atlanticum,"Pyrosoma atlanticum",1994,5,37.265,-122.9783,18.18968
P_atlanticum,"Pyrosoma atlanticum",1994,5,37.265,-122.5633,18.18968
P_atlanticum,"Pyrosoma atlanticum",1994,5,37.27,-122.6467,18.18968
P_atlanticum,"Pyrosoma atlanticum",1994,5,37.27,-122.5633,18.18968
P_atlanticum,"Pyrosoma atlanticum",1994,5,37.2717,-122.98,18.18968
P_atlanticum,"Pyrosoma atlanticum",1994,5,37.2733,-122.8133,18.18968
P_atlanticum,"Pyrosoma atlanticum",1994,5,37.2733,-122.8117,18.18968
P_atlanticum,"Pyrosoma atlanticum",1994,5,37.6517,-123.2033,18.25774
P_atlanticum,"Pyrosoma atlanticum",1994,5,37.6583,-123.0383,18.25774
P_atlanticum,"Pyrosoma atlanticum",1994,5,37.6617,-123.2133,18.25774
P_atlanticum,"Pyrosoma atlanticum",1994,5,37.6633,-123.045,18.25774
P_atlanticum,"Pyrosoma atlanticum",1994,5,37.6867,-122.905,18.25774
P_atlanticum,"Pyrosoma atlanticum",1994,5,37.735,-123.1367,18.25774
P_atlanticum,"Pyrosoma atlanticum",1994,5,37.7483,-123.14,18.25774
P_atlanticum,"Pyrosoma atlanticum",1994,5,37.7883,-122.8583,18.32194
P_atlanticum,"Pyrosoma atlanticum",1994,5,37.8767,-123.31,18.32194
P_atlanticum,"Pyrosoma atlanticum",1994,5,37.8783,-123.3117,18.32194
P_atlanticum,"Pyrosoma atlanticum",1994,5,37.8867,-123.5017,18.32194
P_atlanticum,"Pyrosoma atlanticum",1994,5,38.1517,-123.3633,18.3429
P_atlanticum,"Pyrosoma atlanticum",1994,6,36.5633,-122.1633,19.814
P_atlanticum,"Pyrosoma atlanticum",1994,6,36.5883,-122.035,19.814
P_atlanticum,"Pyrosoma atlanticum",1994,6,36.6517,-122.0533,19.814
P_atlanticum,"Pyrosoma atlanticum",1994,6,36.6567,-121.95,19.814
P_atlanticum,"Pyrosoma atlanticum",1994,6,36.7017,-122.1117,19.814
P_atlanticum,"Pyrosoma atlanticum",1994,6,36.705,-121.9033,19.814
P_atlanticum,"Pyrosoma atlanticum",1994,6,36.7383,-121.975,19.814
P_atlanticum,"Pyrosoma atlanticum",1994,6,36.7667,-121.8717,20.04533
P_atlanticum,"Pyrosoma atlanticum",1994,6,36.8417,-121.9783,20.04533
P_atlanticum,"Pyrosoma atlanticum",1994,6,36.9717,-122.5833,20.04533
P_atlanticum,"Pyrosoma atlanticum",1994,6,36.9767,-122.3717,20.04533
P_atlanticum,"Pyrosoma atlanticum",1994,6,36.9783,-122.2833,20.04533
P_atlanticum,"Pyrosoma atlanticum",1994,6,36.98,-122.42,20.04533
P_atlanticum,"Pyrosoma atlanticum",1994,6,37.2633,-122.6467,20.41333
P_atlanticum,"Pyrosoma atlanticum",1994,6,37.2717,-122.5717,20.41333
P_atlanticum,"Pyrosoma atlanticum",1994,6,37.655,-123.205,20.521
P_atlanticum,"Pyrosoma atlanticum",1994,6,37.6683,-123.055,20.521
P_atlanticum,"Pyrosoma atlanticum",1994,6,37.6933,-122.905,20.521
P_atlanticum,"Pyrosoma atlanticum",1994,6,37.72,-122.9283,20.521
P_atlanticum,"Pyrosoma atlanticum",1994,6,37.7367,-123.1333,20.521
P_atlanticum,"Pyrosoma atlanticum",1994,6,37.785,-122.8567,20.63633
P_atlanticum,"Pyrosoma atlanticum",1994,6,37.7867,-122.8633,20.63633
P_atlanticum,"Pyrosoma atlanticum",1994,6,37.88,-123.3117,20.63633
P_atlanticum,"Pyrosoma atlanticum",1994,6,37.8817,-123.495,20.63633
P_atlanticum,"Pyrosoma atlanticum",1994,6,38.1567,-123.3517,20.9
P_atlanticum,"Pyrosoma atlanticum",1994,6,38.1617,-123.3483,20.9
P_atlanticum,"Pyrosoma atlanticum",1994,6,38.1617,-123.1567,20.9
P_atlanticum,"Pyrosoma atlanticum",1994,6,38.1667,-123.1583,20.9
P_atlanticum,"Pyrosoma atlanticum",1994,6,38.17,-123.0017,20.9
P_atlanticum,"Pyrosoma atlanticum",1994,6,38.1783,-123.0183,20.9
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.58,-122.1717,17.74452
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.5833,-122.0333,17.74452
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.5867,-122.1883,17.74452
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.59,-122.0383,17.74452
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.645,-122.0467,17.74452
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.65,-122.055,17.74452
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.655,-121.9467,17.74452
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.6567,-121.9467,17.74452
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.6967,-122.1067,17.74452
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.7017,-121.9,17.74452
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.705,-122.11,17.74452
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.7083,-121.9067,17.74452
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.735,-121.97,17.74452
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.7383,-121.975,17.74452
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.7617,-121.96,17.72774
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.7617,-121.875,17.72774
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.8417,-121.9767,17.72774
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.845,-121.9767,17.72774
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.9433,-122.5883,17.72774
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.9633,-122.4167,17.72774
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.9767,-122.5883,17.72774
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.9767,-122.3733,17.72774
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.98,-122.3733,17.72774
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.9833,-122.2917,17.72774
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.9833,-122.29,17.72774
P_atlanticum,"Pyrosoma atlanticum",1995,5,37.005,-122.4283,17.66064
P_atlanticum,"Pyrosoma atlanticum",1995,5,37.2533,-122.825,17.57355
P_atlanticum,"Pyrosoma atlanticum",1995,5,37.265,-122.975,17.57355
P_atlanticum,"Pyrosoma atlanticum",1995,5,37.2667,-122.65,17.57355
P_atlanticum,"Pyrosoma atlanticum",1995,5,37.275,-122.9,17.57355
P_atlanticum,"Pyrosoma atlanticum",1995,5,37.275,-122.6483,17.57355
P_atlanticum,"Pyrosoma atlanticum",1995,5,37.275,-122.5633,17.57355
P_atlanticum,"Pyrosoma atlanticum",1995,5,37.275,-122.5583,17.57355
P_atlanticum,"Pyrosoma atlanticum",1995,5,37.2883,-122.815,17.57355
P_atlanticum,"Pyrosoma atlanticum",1995,5,37.65,-123.045,17.53774
P_atlanticum,"Pyrosoma atlanticum",1995,5,37.6567,-123.195,17.53774
P_atlanticum,"Pyrosoma atlanticum",1995,5,37.7417,-123.1367,17.53774
P_atlanticum,"Pyrosoma atlanticum",1995,5,37.7867,-122.8633,17.5829
P_atlanticum,"Pyrosoma atlanticum",1995,5,37.8833,-123.3183,17.5829
P_atlanticum,"Pyrosoma atlanticum",1995,5,38.14,-123.34,17.6629
P_atlanticum,"Pyrosoma atlanticum",1995,5,38.1667,-123.1667,17.6629
P_atlanticum,"Pyrosoma atlanticum",1995,6,36.5733,-122.18,20.144
P_atlanticum,"Pyrosoma atlanticum",1995,6,36.585,-122.0333,20.144
P_atlanticum,"Pyrosoma atlanticum",1995,6,36.6483,-122.0517,20.144
P_atlanticum,"Pyrosoma atlanticum",1995,6,36.6567,-121.95,20.144
P_atlanticum,"Pyrosoma atlanticum",1995,6,36.7,-122.1083,20.144
P_atlanticum,"Pyrosoma atlanticum",1995,6,36.71,-121.905,20.144
P_atlanticum,"Pyrosoma atlanticum",1995,6,36.74,-121.975,20.144
P_atlanticum,"Pyrosoma atlanticum",1995,6,36.765,-121.8667,20.19367
P_atlanticum,"Pyrosoma atlanticum",1995,6,36.8467,-121.9833,20.19367
P_atlanticum,"Pyrosoma atlanticum",1995,6,36.975,-122.4183,20.19367
P_atlanticum,"Pyrosoma atlanticum",1995,6,36.9767,-122.5933,20.19367
P_atlanticum,"Pyrosoma atlanticum",1995,6,36.9833,-122.3733,20.19367
P_atlanticum,"Pyrosoma atlanticum",1995,6,36.9833,-122.2917,20.19367
P_atlanticum,"Pyrosoma atlanticum",1995,6,37.2567,-122.8,20.26067
P_atlanticum,"Pyrosoma atlanticum",1995,6,37.2717,-122.6483,20.26067
P_atlanticum,"Pyrosoma atlanticum",1995,6,37.2733,-122.5483,20.26067
P_atlanticum,"Pyrosoma atlanticum",1995,6,37.275,-122.98,20.26067
P_atlanticum,"Pyrosoma atlanticum",1995,6,37.6517,-123.045,20.32133
P_atlanticum,"Pyrosoma atlanticum",1995,6,37.6517,-123.0433,20.32133
P_atlanticum,"Pyrosoma atlanticum",1995,6,37.6567,-123.21,20.32133
P_atlanticum,"Pyrosoma atlanticum",1995,6,37.6733,-123.23,20.32133
P_atlanticum,"Pyrosoma atlanticum",1995,6,37.7,-122.9083,20.32133
P_atlanticum,"Pyrosoma atlanticum",1995,6,37.7383,-123.1383,20.32133
P_atlanticum,"Pyrosoma atlanticum",1995,6,37.74,-123.1383,20.32133
P_atlanticum,"Pyrosoma atlanticum",1995,6,37.7967,-122.8633,20.394
P_atlanticum,"Pyrosoma atlanticum",1995,6,37.8733,-123.3017,20.394
P_atlanticum,"Pyrosoma atlanticum",1995,6,37.8783,-123.3117,20.394
P_atlanticum,"Pyrosoma atlanticum",1995,6,38.1617,-123.3717,20.46633
P_atlanticum,"Pyrosoma atlanticum",1995,6,38.165,-123.3833,20.46633
P_atlanticum,"Pyrosoma atlanticum",1995,6,38.1683,-123.1633,20.46633
P_atlanticum,"Pyrosoma atlanticum",1995,6,38.1683,-123,20.46633
P_atlanticum,"Pyrosoma atlanticum",1995,6,38.17,-123.1717,20.46633
P_atlanticum,"Pyrosoma atlanticum",1995,6,38.17,-123.0033,20.46633
P_atlanticum,"Pyrosoma atlanticum",1995,7,-42.8687,-176.9277,8.987741
P_atlanticum,"Pyrosoma atlanticum",1995,7,-42.843,-176.8962,8.987741
P_atlanticum,"Pyrosoma atlanticum",1995,7,-42.8353,-176.906,8.987741
P_atlanticum,"Pyrosoma atlanticum",1995,7,-42.8327,-177.2005,8.987741
P_atlanticum,"Pyrosoma atlanticum",1995,7,-42.8303,-177.0318,8.987741
P_atlanticum,"Pyrosoma atlanticum",1995,11,-44.1648,178.6965,11.00967
P_atlanticum,"Pyrosoma atlanticum",1996,5,36.5667,-122.1633,18.08516
P_atlanticum,"Pyrosoma atlanticum",1996,5,36.58,-122.19,18.08516
P_atlanticum,"Pyrosoma atlanticum",1996,5,36.5817,-122.0317,18.08516
P_atlanticum,"Pyrosoma atlanticum",1996,5,36.5833,-122.0317,18.08516
P_atlanticum,"Pyrosoma atlanticum",1996,5,36.645,-122.05,18.08516
P_atlanticum,"Pyrosoma atlanticum",1996,5,36.645,-122.0483,18.08516
P_atlanticum,"Pyrosoma atlanticum",1996,5,36.655,-121.9467,18.08516
P_atlanticum,"Pyrosoma atlanticum",1996,5,36.6567,-121.945,18.08516
P_atlanticum,"Pyrosoma atlanticum",1996,5,36.695,-122.1,18.08516
P_atlanticum,"Pyrosoma atlanticum",1996,5,36.7017,-122.1017,18.08516
P_atlanticum,"Pyrosoma atlanticum",1996,5,36.705,-121.91,18.08516
P_atlanticum,"Pyrosoma atlanticum",1996,5,36.7083,-121.9117,18.08516
P_atlanticum,"Pyrosoma atlanticum",1996,5,36.735,-121.975,18.08516
P_atlanticum,"Pyrosoma atlanticum",1996,5,36.7417,-121.9733,18.08516
P_atlanticum,"Pyrosoma atlanticum",1996,5,36.765,-121.865,18.14968
P_atlanticum,"Pyrosoma atlanticum",1996,5,36.7667,-121.865,18.14968
P_atlanticum,"Pyrosoma atlanticum",1996,5,36.845,-121.98,18.14968
P_atlanticum,"Pyrosoma atlanticum",1996,5,36.8533,-121.9717,18.14968
P_atlanticum,"Pyrosoma atlanticum",1996,5,36.9617,-122.4067,18.14968
P_atlanticum,"Pyrosoma atlanticum",1996,5,36.9733,-122.5917,18.14968
P_atlanticum,"Pyrosoma atlanticum",1996,5,36.9733,-122.59,18.14968
P_atlanticum,"Pyrosoma atlanticum",1996,5,36.9783,-122.2883,18.14968
P_atlanticum,"Pyrosoma atlanticum",1996,5,36.98,-122.4183,18.14968
P_atlanticum,"Pyrosoma atlanticum",1996,5,36.9817,-122.2933,18.14968
P_atlanticum,"Pyrosoma atlanticum",1996,5,36.9833,-122.3767,18.14968
P_atlanticum,"Pyrosoma atlanticum",1996,5,36.9833,-122.3717,18.14968
P_atlanticum,"Pyrosoma atlanticum",1996,5,37.2667,-122.8083,18.1
P_atlanticum,"Pyrosoma atlanticum",1996,5,37.2683,-122.9683,18.1
P_atlanticum,"Pyrosoma atlanticum",1996,5,37.2733,-122.5683,18.1
P_atlanticum,"Pyrosoma atlanticum",1996,5,37.275,-122.8317,18.1
P_atlanticum,"Pyrosoma atlanticum",1996,5,37.2767,-122.9833,18.1
P_atlanticum,"Pyrosoma atlanticum",1996,5,37.2767,-122.6533,18.1
P_atlanticum,"Pyrosoma atlanticum",1996,5,37.2783,-122.6583,18.1
P_atlanticum,"Pyrosoma atlanticum",1996,5,37.2783,-122.5667,18.1
P_atlanticum,"Pyrosoma atlanticum",1996,5,37.6533,-123.2067,18.02613
P_atlanticum,"Pyrosoma atlanticum",1996,5,37.6583,-123.21,18.02613
P_atlanticum,"Pyrosoma atlanticum",1996,5,37.66,-123.0467,18.02613
P_atlanticum,"Pyrosoma atlanticum",1996,5,37.6667,-123.0433,18.02613
P_atlanticum,"Pyrosoma atlanticum",1996,5,37.74,-123.1383,18.02613
P_atlanticum,"Pyrosoma atlanticum",1996,5,37.745,-123.1383,18.02613
P_atlanticum,"Pyrosoma atlanticum",1996,5,37.8667,-123.4967,17.99645
P_atlanticum,"Pyrosoma atlanticum",1996,5,37.8783,-123.315,17.99645
P_atlanticum,"Pyrosoma atlanticum",1996,5,37.8817,-123.3167,17.99645
P_atlanticum,"Pyrosoma atlanticum",1996,5,38.16,-123.3583,18.01193
P_atlanticum,"Pyrosoma atlanticum",1996,5,38.1717,-123.17,18.01193
